month,qty,product
2017_06,129,RO10943003344
2017_07,17,RO10943003344
2017_08,55,RO10943003344
2017_09,15,RO10943003344
2017_10,162,RO10943003344
2017_11,46,RO10943003344
2017_12,49,RO10943003344
2018_01,43,RO10943003344
2018_02,35,RO10943003344
2018_03,39,RO10943003344
2018_04,83,RO10943003344
2018_05,54,RO10943003344
2018_06,8,RO10943003344
2018_07,53,RO10943003344
2018_08,66,RO10943003344
2018_09,46,RO10943003344
2018_10,109,RO10943003344
2018_11,65,RO10943003344
2018_12,67,RO10943003344
2019_01,54,RO10943003344
2019_02,67,RO10943003344
2016_01,9,RO10947607347
2016_02,153,RO10947607347
2016_03,22,RO10947607347
2016_04,14,RO10947607347
2016_05,25,RO10947607347
2016_06,10,RO10947607347
2016_07,25,RO10947607347
2016_08,24,RO10947607347
2016_09,9,RO10947607347
2016_10,30,RO10947607347
2016_11,31,RO10947607347
2016_12,12,RO10947607347
2017_01,11,RO10947607347
2017_02,12,RO10947607347
2017_03,53,RO10947607347
2017_04,26,RO10947607347
2017_05,1,RO10947607347
2017_06,17,RO10947607347
2017_07,3,RO10947607347
2017_08,151,RO10947607347
2017_09,71,RO10947607347
2017_10,17,RO10947607347
2017_11,325,RO10947607347
2017_12,80,RO10947607347
2018_01,30,RO10947607347
2018_02,26,RO10947607347
2018_03,181,RO10947607347
2018_04,6,RO10947607347
2018_05,8,RO10947607347
2018_06,22,RO10947607347
2018_07,80,RO10947607347
2018_08,160,RO10947607347
2018_09,463,RO10947607347
2018_10,130,RO10947607347
2018_11,39,RO10947607347
2018_12,20,RO10947607347
2019_01,232,RO10947607347
2019_02,43,RO10947607347
2016_01,11,RO10947607348
2016_02,16,RO10947607348
2016_03,7,RO10947607348
2016_04,30,RO10947607348
2016_05,3,RO10947607348
2016_06,6,RO10947607348
2016_07,13,RO10947607348
2016_08,19,RO10947607348
2016_09,19,RO10947607348
2016_10,22,RO10947607348
2016_11,26,RO10947607348
2016_12,19,RO10947607348
2017_01,10,RO10947607348
2017_02,17,RO10947607348
2017_03,11,RO10947607348
2017_04,15,RO10947607348
2017_05,9,RO10947607348
2017_06,24,RO10947607348
2017_07,16,RO10947607348
2017_08,7,RO10947607348
2017_09,14,RO10947607348
2017_10,15,RO10947607348
2017_11,3,RO10947607348
2017_12,39,RO10947607348
2018_01,44,RO10947607348
2018_02,26,RO10947607348
2018_03,8,RO10947607348
2018_04,77,RO10947607348
2018_05,38,RO10947607348
2018_06,4,RO10947607348
2018_07,4,RO10947607348
2018_08,7,RO10947607348
2018_09,57,RO10947607348
2018_10,41,RO10947607348
2018_11,72,RO10947607348
2018_12,7,RO10947607348
2019_01,210,RO10947607348
2019_02,86,RO10947607348
2016_01,12,RO10949760070
2016_02,45,RO10949760070
2016_03,5,RO10949760070
2016_04,44,RO10949760070
2016_05,38,RO10949760070
2016_06,10,RO10949760070
2016_07,15,RO10949760070
2016_08,13,RO10949760070
2016_09,113,RO10949760070
2016_10,31,RO10949760070
2016_11,11,RO10949760070
2016_12,7,RO10949760070
2017_01,30,RO10949760070
2017_02,20,RO10949760070
2017_03,29,RO10949760070
2017_04,50,RO10949760070
2017_05,58,RO10949760070
2017_06,55,RO10949760070
2017_07,16,RO10949760070
2017_08,37,RO10949760070
2017_09,51,RO10949760070
2017_10,53,RO10949760070
2017_11,12,RO10949760070
2017_12,94,RO10949760070
2018_01,37,RO10949760070
2018_02,29,RO10949760070
2018_03,145,RO10949760070
2018_04,17,RO10949760070
2018_05,17,RO10949760070
2018_06,70,RO10949760070
2018_07,22,RO10949760070
2018_08,33,RO10949760070
2018_09,56,RO10949760070
2018_10,72,RO10949760070
2018_11,65,RO10949760070
2018_12,39,RO10949760070
2019_01,5,RO10949760070
2019_02,47,RO10949760070
2016_01,5,RU10914532509
2016_02,47,RU10914532509
2016_03,25,RU10914532509
2016_04,15,RU10914532509
2016_05,29,RU10914532509
2016_06,25,RU10914532509
2016_07,19,RU10914532509
2016_08,124,RU10914532509
2016_09,173,RU10914532509
2016_10,65,RU10914532509
2016_11,266,RU10914532509
2016_12,56,RU10914532509
2017_01,42,RU10914532509
2017_02,47,RU10914532509
2017_03,24,RU10914532509
2017_04,30,RU10914532509
2017_05,6,RU10914532509
2017_06,43,RU10914532509
2017_07,163,RU10914532509
2017_08,20,RU10914532509
2017_09,56,RU10914532509
2017_10,41,RU10914532509
2017_11,13,RU10914532509
2017_12,73,RU10914532509
2018_01,76,RU10914532509
2018_02,58,RU10914532509
2018_03,45,RU10914532509
2018_04,51,RU10914532509
2018_05,53,RU10914532509
2018_06,50,RU10914532509
2018_07,24,RU10914532509
2018_08,55,RU10914532509
2018_09,58,RU10914532509
2018_10,55,RU10914532509
2018_11,44,RU10914532509
2018_12,47,RU10914532509
2019_01,26,RU10914532509
2019_02,22,RU10914532509
2016_01,26,RU10914532515
2016_02,11,RU10914532515
2016_03,3,RU10914532515
2016_04,16,RU10914532515
2016_05,19,RU10914532515
2016_06,15,RU10914532515
2016_07,25,RU10914532515
2016_08,16,RU10914532515
2016_09,27,RU10914532515
2016_10,19,RU10914532515
2016_11,27,RU10914532515
2016_12,42,RU10914532515
2017_01,6,RU10914532515
2017_02,9,RU10914532515
2017_03,40,RU10914532515
2017_04,25,RU10914532515
2017_05,10,RU10914532515
2017_06,2,RU10914532515
2017_07,1,RU10914532515
2017_08,17,RU10914532515
2017_09,40,RU10914532515
2017_10,14,RU10914532515
2017_11,8,RU10914532515
2017_12,13,RU10914532515
2018_01,2,RU10914532515
2018_02,14,RU10914532515
2018_03,23,RU10914532515
2018_04,34,RU10914532515
2018_05,14,RU10914532515
2018_06,21,RU10914532515
2018_07,22,RU10914532515
2018_08,44,RU10914532515
2018_09,29,RU10914532515
2018_10,43,RU10914532515
2018_11,33,RU10914532515
2018_12,26,RU10914532515
2019_01,34,RU10914532515
2019_02,9,RU10914532515
2016_01,32,RU10914532611
2016_02,5,RU10914532611
2016_03,14,RU10914532611
2016_04,5,RU10914532611
2016_05,3,RU10914532611
2016_06,62,RU10914532611
2016_07,9,RU10914532611
2016_08,23,RU10914532611
2016_09,5,RU10914532611
2016_10,26,RU10914532611
2016_11,43,RU10914532611
2016_12,51,RU10914532611
2017_01,9,RU10914532611
2017_02,19,RU10914532611
2017_03,40,RU10914532611
2017_04,37,RU10914532611
2017_05,11,RU10914532611
2017_06,46,RU10914532611
2017_07,47,RU10914532611
2017_08,51,RU10914532611
2017_09,52,RU10914532611
2017_10,57,RU10914532611
2017_11,36,RU10914532611
2017_12,49,RU10914532611
2018_01,44,RU10914532611
2018_02,65,RU10914532611
2018_03,52,RU10914532611
2018_04,48,RU10914532611
2018_05,15,RU10914532611
2018_06,68,RU10914532611
2018_07,10,RU10914532611
2018_08,79,RU10914532611
2018_09,70,RU10914532611
2018_10,52,RU10914532611
2018_11,77,RU10914532611
2018_12,33,RU10914532611
2019_01,28,RU10914532611
2019_02,4,RU10914532611
2016_01,86,RU10914532706
2016_02,66,RU10914532706
2016_03,146,RU10914532706
2016_04,203,RU10914532706
2016_05,115,RU10914532706
2016_06,162,RU10914532706
2016_07,182,RU10914532706
2016_08,81,RU10914532706
2016_09,112,RU10914532706
2016_10,111,RU10914532706
2016_11,156,RU10914532706
2016_12,200,RU10914532706
2017_01,28,RU10914532706
2017_02,64,RU10914532706
2017_03,53,RU10914532706
2017_04,97,RU10914532706
2017_05,81,RU10914532706
2017_06,56,RU10914532706
2017_07,96,RU10914532706
2017_08,25,RU10914532706
2017_09,86,RU10914532706
2017_10,322,RU10914532706
2017_11,42,RU10914532706
2017_12,133,RU10914532706
2018_01,86,RU10914532706
2018_02,169,RU10914532706
2018_03,111,RU10914532706
2018_04,50,RU10914532706
2018_05,35,RU10914532706
2018_06,116,RU10914532706
2018_07,40,RU10914532706
2018_08,50,RU10914532706
2018_09,87,RU10914532706
2018_10,176,RU10914532706
2018_11,129,RU10914532706
2018_12,118,RU10914532706
2019_01,99,RU10914532706
2019_02,150,RU10914532706
2016_01,20,RU10925503050
2016_02,55,RU10925503050
2016_03,52,RU10925503050
2016_04,16,RU10925503050
2016_05,15,RU10925503050
2016_06,36,RU10925503050
2016_07,36,RU10925503050
2016_08,43,RU10925503050
2016_09,24,RU10925503050
2016_10,23,RU10925503050
2016_11,20,RU10925503050
2016_12,14,RU10925503050
2017_01,240,RU10925503050
2017_02,44,RU10925503050
2017_03,25,RU10925503050
2017_04,37,RU10925503050
2017_05,60,RU10925503050
2017_06,20,RU10925503050
2017_07,57,RU10925503050
2017_08,8,RU10925503050
2017_09,95,RU10925503050
2017_10,71,RU10925503050
2017_11,60,RU10925503050
2017_12,51,RU10925503050
2018_01,52,RU10925503050
2018_02,39,RU10925503050
2018_03,34,RU10925503050
2018_04,38,RU10925503050
2018_05,22,RU10925503050
2018_06,64,RU10925503050
2018_07,61,RU10925503050
2018_08,83,RU10925503050
2018_09,39,RU10925503050
2018_10,56,RU10925503050
2018_11,72,RU10925503050
2018_12,42,RU10925503050
2019_01,39,RU10925503050
2019_02,26,RU10925503050
2016_01,22,RU10925503053
2016_02,66,RU10925503053
2016_03,152,RU10925503053
2016_04,60,RU10925503053
2016_05,46,RU10925503053
2016_06,100,RU10925503053
2016_07,82,RU10925503053
2016_08,31,RU10925503053
2016_09,53,RU10925503053
2016_10,109,RU10925503053
2016_11,148,RU10925503053
2016_12,198,RU10925503053
2017_01,50,RU10925503053
2017_02,18,RU10925503053
2017_03,80,RU10925503053
2017_04,61,RU10925503053
2017_05,14,RU10925503053
2017_06,129,RU10925503053
2017_07,90,RU10925503053
2017_08,77,RU10925503053
2017_09,101,RU10925503053
2017_10,126,RU10925503053
2017_11,150,RU10925503053
2017_12,80,RU10925503053
2018_01,37,RU10925503053
2018_02,68,RU10925503053
2018_03,40,RU10925503053
2018_04,60,RU10925503053
2018_05,50,RU10925503053
2018_06,69,RU10925503053
2018_07,39,RU10925503053
2018_08,84,RU10925503053
2018_09,80,RU10925503053
2018_10,50,RU10925503053
2018_11,90,RU10925503053
2018_12,145,RU10925503053
2019_01,46,RU10925503053
2019_02,30,RU10925503053
2016_01,44,RU10925503054
2016_02,3,RU10925503054
2016_03,7,RU10925503054
2016_04,25,RU10925503054
2016_05,16,RU10925503054
2016_06,19,RU10925503054
2016_07,21,RU10925503054
2016_08,20,RU10925503054
2016_09,11,RU10925503054
2016_10,35,RU10925503054
2016_11,30,RU10925503054
2016_12,19,RU10925503054
2017_01,15,RU10925503054
2017_02,98,RU10925503054
2017_03,100,RU10925503054
2017_04,87,RU10925503054
2017_05,27,RU10925503054
2017_06,72,RU10925503054
2017_07,141,RU10925503054
2017_08,57,RU10925503054
2017_09,54,RU10925503054
2017_10,54,RU10925503054
2017_11,95,RU10925503054
2017_12,49,RU10925503054
2018_01,7,RU10925503054
2018_02,89,RU10925503054
2018_03,82,RU10925503054
2018_04,36,RU10925503054
2018_05,39,RU10925503054
2018_06,28,RU10925503054
2018_07,17,RU10925503054
2018_08,16,RU10925503054
2018_09,47,RU10925503054
2018_10,42,RU10925503054
2018_11,50,RU10925503054
2018_12,45,RU10925503054
2019_01,23,RU10925503054
2019_02,6,RU10925503054
2016_01,63,RU10925505006
2016_02,17,RU10925505006
2016_03,23,RU10925505006
2016_04,44,RU10925505006
2016_05,41,RU10925505006
2016_06,17,RU10925505006
2016_07,49,RU10925505006
2016_08,106,RU10925505006
2016_09,43,RU10925505006
2016_10,90,RU10925505006
2016_11,101,RU10925505006
2016_12,63,RU10925505006
2017_01,54,RU10925505006
2017_02,60,RU10925505006
2017_03,65,RU10925505006
2017_04,90,RU10925505006
2017_05,14,RU10925505006
2017_06,126,RU10925505006
2017_07,87,RU10925505006
2017_08,18,RU10925505006
2017_09,108,RU10925505006
2017_10,82,RU10925505006
2017_11,38,RU10925505006
2017_12,90,RU10925505006
2018_01,42,RU10925505006
2018_02,96,RU10925505006
2018_03,57,RU10925505006
2018_04,57,RU10925505006
2018_05,12,RU10925505006
2018_06,67,RU10925505006
2018_07,55,RU10925505006
2018_08,82,RU10925505006
2018_09,59,RU10925505006
2018_10,67,RU10925505006
2018_11,64,RU10925505006
2018_12,77,RU10925505006
2019_01,30,RU10925505006
2019_02,85,RU10925505006
2016_01,12,RU10933030008
2016_02,24,RU10933030008
2016_03,28,RU10933030008
2016_04,11,RU10933030008
2016_05,3,RU10933030008
2016_06,15,RU10933030008
2016_07,32,RU10933030008
2016_08,19,RU10933030008
2016_09,9,RU10933030008
2016_10,67,RU10933030008
2016_11,33,RU10933030008
2016_12,10,RU10933030008
2017_01,20,RU10933030008
2017_02,16,RU10933030008
2017_03,12,RU10933030008
2017_04,50,RU10933030008
2017_05,12,RU10933030008
2017_06,40,RU10933030008
2017_07,92,RU10933030008
2017_08,97,RU10933030008
2017_09,46,RU10933030008
2017_10,1,RU10933030008
2017_11,119,RU10933030008
2017_12,36,RU10933030008
2018_01,6,RU10933030008
2018_02,5,RU10933030008
2018_03,15,RU10933030008
2018_04,12,RU10933030008
2018_05,6,RU10933030008
2018_06,11,RU10933030008
2018_07,7,RU10933030008
2018_08,5,RU10933030008
2018_09,4,RU10933030008
2018_10,3,RU10933030008
2018_11,12,RU10933030008
2018_12,7,RU10933030008
2019_01,8,RU10933030008
2019_02,7,RU10933030008
2016_01,10,RU10933031008
2016_02,20,RU10933031008
2016_03,30,RU10933031008
2016_04,8,RU10933031008
2016_05,1,RU10933031008
2016_06,13,RU10933031008
2016_07,43,RU10933031008
2016_08,7,RU10933031008
2016_09,102,RU10933031008
2016_10,15,RU10933031008
2016_11,7,RU10933031008
2016_12,12,RU10933031008
2017_01,8,RU10933031008
2017_02,5,RU10933031008
2017_03,5,RU10933031008
2017_04,48,RU10933031008
2017_05,7,RU10933031008
2017_06,54,RU10933031008
2017_07,22,RU10933031008
2017_08,12,RU10933031008
2017_09,46,RU10933031008
2017_10,37,RU10933031008
2017_11,11,RU10933031008
2017_12,26,RU10933031008
2018_01,33,RU10933031008
2018_02,17,RU10933031008
2018_03,10,RU10933031008
2018_04,36,RU10933031008
2018_05,17,RU10933031008
2018_06,62,RU10933031008
2018_07,22,RU10933031008
2018_08,24,RU10933031008
2018_09,10,RU10933031008
2018_10,32,RU10933031008
2018_11,54,RU10933031008
2018_12,36,RU10933031008
2019_01,27,RU10933031008
2019_02,1,RU10933031008
2016_01,223,RU10943003311
2016_02,105,RU10943003311
2016_03,119,RU10943003311
2016_04,199,RU10943003311
2016_05,89,RU10943003311
2016_06,222,RU10943003311
2016_07,234,RU10943003311
2016_08,136,RU10943003311
2016_09,79,RU10943003311
2016_10,121,RU10943003311
2016_11,174,RU10943003311
2016_12,80,RU10943003311
2017_01,114,RU10943003311
2017_02,96,RU10943003311
2017_03,84,RU10943003311
2017_04,200,RU10943003311
2017_05,31,RU10943003311
2017_06,106,RU10943003311
2017_07,46,RU10943003311
2017_08,74,RU10943003311
2017_09,81,RU10943003311
2017_10,75,RU10943003311
2017_11,50,RU10943003311
2017_12,30,RU10943003311
2018_01,18,RU10943003311
2018_02,38,RU10943003311
2018_03,129,RU10943003311
2018_04,75,RU10943003311
2018_05,69,RU10943003311
2018_06,51,RU10943003311
2018_07,86,RU10943003311
2018_08,62,RU10943003311
2018_09,144,RU10943003311
2018_10,54,RU10943003311
2018_11,57,RU10943003311
2018_12,31,RU10943003311
2019_01,18,RU10943003311
2019_02,8,RU10943003311
2016_01,10,RU10943003312
2016_02,14,RU10943003312
2016_03,19,RU10943003312
2016_04,9,RU10943003312
2016_05,27,RU10943003312
2016_06,14,RU10943003312
2016_07,10,RU10943003312
2016_08,15,RU10943003312
2016_09,11,RU10943003312
2016_10,114,RU10943003312
2016_11,206,RU10943003312
2016_12,10,RU10943003312
2017_01,20,RU10943003312
2017_02,4,RU10943003312
2017_03,11,RU10943003312
2017_04,35,RU10943003312
2017_05,12,RU10943003312
2017_06,13,RU10943003312
2017_07,12,RU10943003312
2017_08,42,RU10943003312
2017_09,32,RU10943003312
2017_10,58,RU10943003312
2017_11,48,RU10943003312
2017_12,71,RU10943003312
2018_01,26,RU10943003312
2018_02,76,RU10943003312
2018_03,56,RU10943003312
2018_04,81,RU10943003312
2018_05,28,RU10943003312
2018_06,43,RU10943003312
2018_07,48,RU10943003312
2018_08,48,RU10943003312
2018_09,75,RU10943003312
2018_10,97,RU10943003312
2018_11,89,RU10943003312
2018_12,59,RU10943003312
2019_01,70,RU10943003312
2019_02,37,RU10943003312
2016_01,30,RU10943004578
2016_02,78,RU10943004578
2016_03,99,RU10943004578
2016_04,4,RU10943004578
2016_05,25,RU10943004578
2016_06,81,RU10943004578
2016_07,27,RU10943004578
2016_08,47,RU10943004578
2016_09,117,RU10943004578
2016_10,101,RU10943004578
2016_11,108,RU10943004578
2016_12,37,RU10943004578
2017_01,17,RU10943004578
2017_02,51,RU10943004578
2017_03,60,RU10943004578
2017_04,45,RU10943004578
2017_05,53,RU10943004578
2017_06,37,RU10943004578
2017_07,1,RU10943004578
2017_08,14,RU10943004578
2017_09,68,RU10943004578
2017_10,45,RU10943004578
2017_11,43,RU10943004578
2017_12,23,RU10943004578
2018_01,29,RU10943004578
2018_02,4,RU10943004578
2018_03,42,RU10943004578
2018_04,24,RU10943004578
2018_05,16,RU10943004578
2018_06,18,RU10943004578
2018_07,69,RU10943004578
2018_08,38,RU10943004578
2018_09,4,RU10943004578
2018_10,28,RU10943004578
2018_11,34,RU10943004578
2018_12,8,RU10943004578
2019_01,8,RU10943004578
2019_02,16,RU10943004578
2016_01,38,RU10943004593
2016_02,13,RU10943004593
2016_03,54,RU10943004593
2016_04,36,RU10943004593
2016_05,55,RU10943004593
2016_06,29,RU10943004593
2016_07,5,RU10943004593
2016_08,65,RU10943004593
2016_09,15,RU10943004593
2016_10,48,RU10943004593
2016_11,28,RU10943004593
2016_12,31,RU10943004593
2017_01,38,RU10943004593
2017_02,75,RU10943004593
2017_03,30,RU10943004593
2017_04,51,RU10943004593
2017_05,56,RU10943004593
2017_06,106,RU10943004593
2017_07,39,RU10943004593
2017_08,53,RU10943004593
2017_09,50,RU10943004593
2017_10,106,RU10943004593
2017_11,84,RU10943004593
2017_12,77,RU10943004593
2018_01,76,RU10943004593
2018_02,106,RU10943004593
2018_03,168,RU10943004593
2018_04,63,RU10943004593
2018_05,96,RU10943004593
2018_06,45,RU10943004593
2018_07,47,RU10943004593
2018_08,89,RU10943004593
2018_09,101,RU10943004593
2018_10,122,RU10943004593
2018_11,109,RU10943004593
2018_12,61,RU10943004593
2019_01,73,RU10943004593
2019_02,80,RU10943004593
2016_01,42,RU10943004801
2016_02,23,RU10943004801
2016_03,69,RU10943004801
2016_04,34,RU10943004801
2016_05,68,RU10943004801
2016_06,59,RU10943004801
2016_07,16,RU10943004801
2016_08,62,RU10943004801
2016_09,34,RU10943004801
2016_10,97,RU10943004801
2016_11,107,RU10943004801
2016_12,43,RU10943004801
2017_01,56,RU10943004801
2017_02,31,RU10943004801
2017_03,62,RU10943004801
2017_04,60,RU10943004801
2017_05,51,RU10943004801
2017_06,58,RU10943004801
2017_07,16,RU10943004801
2017_08,20,RU10943004801
2017_09,18,RU10943004801
2017_10,42,RU10943004801
2017_11,84,RU10943004801
2017_12,31,RU10943004801
2018_01,11,RU10943004801
2018_02,49,RU10943004801
2018_03,93,RU10943004801
2018_04,32,RU10943004801
2018_05,74,RU10943004801
2018_06,56,RU10943004801
2018_07,40,RU10943004801
2018_08,37,RU10943004801
2018_09,61,RU10943004801
2018_10,108,RU10943004801
2018_11,97,RU10943004801
2018_12,127,RU10943004801
2019_01,72,RU10943004801
2019_02,67,RU10943004801
2016_01,12,RU10943004804
2016_02,8,RU10943004804
2016_03,82,RU10943004804
2016_04,3,RU10943004804
2016_05,31,RU10943004804
2016_06,67,RU10943004804
2016_07,35,RU10943004804
2016_08,25,RU10943004804
2016_09,82,RU10943004804
2016_10,62,RU10943004804
2016_11,144,RU10943004804
2016_12,60,RU10943004804
2017_01,44,RU10943004804
2017_02,38,RU10943004804
2017_03,64,RU10943004804
2017_04,124,RU10943004804
2017_05,105,RU10943004804
2017_06,84,RU10943004804
2017_07,4,RU10943004804
2017_08,48,RU10943004804
2017_09,24,RU10943004804
2017_10,95,RU10943004804
2017_11,77,RU10943004804
2017_12,40,RU10943004804
2018_01,19,RU10943004804
2018_02,26,RU10943004804
2018_03,50,RU10943004804
2018_04,27,RU10943004804
2018_05,27,RU10943004804
2018_06,57,RU10943004804
2018_07,20,RU10943004804
2018_08,64,RU10943004804
2018_09,30,RU10943004804
2018_10,126,RU10943004804
2018_11,42,RU10943004804
2018_12,77,RU10943004804
2019_01,34,RU10943004804
2019_02,75,RU10943004804
2016_01,33,RU10943004805
2016_02,16,RU10943004805
2016_03,40,RU10943004805
2016_04,1,RU10943004805
2016_05,8,RU10943004805
2016_06,53,RU10943004805
2016_07,6,RU10943004805
2016_08,17,RU10943004805
2016_09,25,RU10943004805
2016_10,25,RU10943004805
2016_11,55,RU10943004805
2016_12,33,RU10943004805
2017_01,3,RU10943004805
2017_02,35,RU10943004805
2017_03,71,RU10943004805
2017_04,71,RU10943004805
2017_05,110,RU10943004805
2017_06,162,RU10943004805
2017_07,40,RU10943004805
2017_08,11,RU10943004805
2017_09,16,RU10943004805
2017_10,63,RU10943004805
2017_11,95,RU10943004805
2017_12,116,RU10943004805
2018_01,40,RU10943004805
2018_02,8,RU10943004805
2018_03,140,RU10943004805
2018_04,34,RU10943004805
2018_05,89,RU10943004805
2018_06,83,RU10943004805
2018_07,58,RU10943004805
2018_08,107,RU10943004805
2018_09,37,RU10943004805
2018_10,131,RU10943004805
2018_11,88,RU10943004805
2018_12,172,RU10943004805
2019_01,91,RU10943004805
2019_02,112,RU10943004805
2016_01,31,RU10943004830
2016_02,7,RU10943004830
2016_03,25,RU10943004830
2016_04,19,RU10943004830
2016_05,28,RU10943004830
2016_06,43,RU10943004830
2016_07,8,RU10943004830
2016_08,15,RU10943004830
2016_09,30,RU10943004830
2016_10,21,RU10943004830
2016_11,47,RU10943004830
2016_12,12,RU10943004830
2017_01,14,RU10943004830
2017_02,30,RU10943004830
2017_03,44,RU10943004830
2017_04,40,RU10943004830
2017_05,48,RU10943004830
2017_06,31,RU10943004830
2017_07,5,RU10943004830
2017_08,9,RU10943004830
2017_09,19,RU10943004830
2017_10,41,RU10943004830
